time,upload,download
1986,0.0105469,0.0117188
1987,0.0105469,0.0117188
1988,0.0105469,0.0117188
1989,0.0105469,0.0117188
1990,0.0105469,0.0117188
1991,0.0105469,0.0117188
1992,0.0105469,0.0117188
1993,0.0105469,0.0117188
1994,0.0105469,0.0117188
1995,0.0105469,0.0117188
1996,0.0234375,0.0246094
1997,0.0521484,0.0427734
1998,0.0521484,0.0427734
1999,0.0521484,0.0427734
2000,0.0521484,0.0427734
2001,0.0521484,0.0427734
2002,0.0521484,0.0427734
2003,0.0521484,0.0427734
2004,0.0521484,0.0427734
2005,0.0521484,0.0427734
2006,0.0521484,0.0427734
2007,0.0521484,0.0427734
2008,0.0521484,0.0427734
2009,0.0521484,0.0427734
2010,0.0521484,0.0427734
2011,0.0521484,0.0427734
2012,0.0105469,0.0117188
2013,0.0105469,0.0117188
2014,0.0392578,0.0298828
2015,0.0392578,0.0298828
2016,0.0392578,0.0298828
2017,0.0392578,0.0298828
2018,0.0392578,0.0298828
2019,0.0392578,0.0298828
2020,0.0392578,0.0298828
2021,0.0392578,0.0298828
2022,0.0392578,0.0298828
2023,0.0392578,0.0298828
2024,0.0128906,0.0128906
2025,0.0128906,0.0128906
2026,0.0234375,0.0246094
2027,0.0234375,0.0246094
2028,0.0234375,0.0246094
2029,0.0234375,0.0246094
2030,0.0234375,0.0246094
2031,0.0234375,0.0246094
2032,0.0234375,0.0246094
2033,0.0234375,0.0246094
2034,0.0234375,0.0246094
2035,0.0234375,0.0246094
2036,0.0234375,0.0246094
2037,0.0234375,0.0246094
2038,0.0234375,0.0246094
2039,0.0234375,0.0246094
2040,0.0234375,0.0246094
2041,0.0234375,0.0246094
2042,0.0105469,0.0117188
2043,0.0105469,0.0117188
2044,0.0105469,0.0117188
2045,0.0105469,0.0117188
2046,0.0105469,0.0117188
2047,0.0105469,0.0117188
2048,0.0105469,0.0117188
2049,0.0105469,0.0117188
2050,0.0439453,0.0234375
2051,0.0439453,0.0234375
2052,0.0568359,0.0363281
2053,0.0568359,0.0363281
2054,0.0568359,0.0363281
2055,0.0568359,0.0363281
2056,0.0568359,0.0363281
2057,0.0568359,0.0363281
2058,0.0568359,0.0363281
2059,0.0568359,0.0363281
2060,0.0568359,0.0363281
2061,0.0568359,0.0363281
2062,0.0568359,0.0363281
2063,0.0568359,0.0363281
2064,0.0568359,0.0363281
2065,0.0568359,0.0363281
2066,0.0568359,0.0363281
2067,0.0544922,0.0351562
2068,0.0544922,0.0351562
2069,0.0544922,0.0351562
2070,0.0544922,0.0351562
2071,0.0544922,0.0351562
2072,0.0544922,0.0351562
2073,0.0544922,0.0351562
2074,0.0544922,0.0351562
2075,0.0544922,0.0351562
2076,0.0544922,0.0351562
2077,0.0544922,0.0351562
2078,0.0544922,0.0351562
2079,0.0544922,0.0351562
2080,0.0128906,0.0128906
2081,0.0128906,0.0128906
2082,0.0128906,0.0128906
2083,0.0128906,0.0128906
2084,0.0128906,0.0128906
2085,0.0128906,0.0128906
2086,0.0128906,0.0128906
2087,0.0128906,0.0128906
2088,0.0128906,0.0128906
2089,0.0128906,0.0128906
2090,0.0128906,0.0128906
2091,0.0128906,0.0128906
2092,0.0128906,0.0128906
2093,0.0128906,0.0128906
2094,0.0128906,0.0128906
2095,0.0128906,0.0128906
2096,0.0128906,0.0128906
2097,0.0128906,0.0128906
2098,0.0128906,0.0128906
2099,0.0128906,0.0128906
2100,0.0128906,0.0128906
2101,0.0128906,0.0128906
2102,0.0128906,0.0128906
2103,0.0128906,0.0128906
2104,0.0128906,0.0128906
2105,0.0128906,0.0128906
2106,0.0128906,0.0128906
2107,0.0128906,0.0128906
2108,0.0128906,0.0128906
2109,0.0128906,0.0128906
2110,0.0128906,0.0128906
2111,0.0128906,0.0128906
2112,0.0128906,0.0128906
2113,0.0128906,0.0128906
2114,0.0128906,0.0128906
2115,0.0128906,0.0128906
2116,0.0128906,0.0128906
2117,0.0128906,0.0128906
2118,0.0128906,0.0128906
2119,0.0128906,0.0128906
2120,0.0128906,0.0128906
2121,0.0128906,0.0128906
2122,0.0128906,0.0128906
2123,0.0128906,0.0128906
2124,0.0128906,0.0128906
2125,0.0128906,0.0128906
2126,0.0128906,0.0128906
2127,0.0128906,0.0128906
2128,0.0128906,0.0128906
2129,0.0128906,0.0128906
2130,0.0128906,0.0128906
2131,0.0128906,0.0128906
2132,0.0128906,0.0128906
2133,0.0128906,0.0128906
2134,0.0128906,0.0128906
2135,0.0128906,0.0128906
2136,0.0128906,0.0128906
2137,0.0128906,0.0128906
2138,0.0128906,0.0128906
2139,0.0128906,0.0128906
2140,0.0128906,0.0128906
2141,0.0128906,0.0128906
2142,0.0128906,0.0128906
2143,0.0128906,0.0128906
2144,0.0128906,0.0128906
2145,0.0128906,0.0128906
2146,0.0128906,0.0128906
2147,0.0128906,0.0128906
2148,0.0128906,0.0128906
2149,0.0128906,0.0128906
2150,0.0128906,0.0128906
2151,0.0128906,0.0128906
2152,0.0128906,0.0128906
2153,0.0128906,0.0128906
2154,0.0128906,0.0128906
2155,0.0128906,0.0128906
2156,0.0128906,0.0128906
2157,0.0128906,0.0128906
2158,0.0128906,0.0128906
2159,0.0128906,0.0128906
2160,0.0128906,0.0128906
2161,0.0128906,0.0128906
2162,0.0128906,0.0128906
2163,0.0128906,0.0128906
2164,0.0128906,0.0128906
2165,0.0128906,0.0128906
2166,0.0128906,0.0128906
2167,0.0128906,0.0128906
2168,0.0128906,0.0128906
2169,0.0128906,0.0128906
2170,0.0128906,0.0128906
2171,0.0128906,0.0128906
2172,0.0128906,0.0128906
2173,0.0128906,0.0128906
2174,0.0128906,0.0128906
2175,0.0128906,0.0128906
2176,0.0128906,0.0128906
2177,0.0128906,0.0128906
2178,0.0128906,0.0128906
2179,0.0128906,0.0128906
2180,0.0128906,0.0128906
2181,0.0128906,0.0128906
2182,0.0128906,0.0128906
2183,0.0326172,0.0318359
2184,0.0326172,0.0318359
2185,0.0326172,0.0318359
2186,0.0326172,0.0318359
2187,0.0326172,0.0318359
2188,0.0326172,0.0318359
2189,0.0326172,0.0318359
2190,0.0326172,0.0318359
2191,0.0326172,0.0318359
2192,0.0326172,0.0318359
2193,0.0326172,0.0318359
2194,0.0326172,0.0318359
2195,0.0326172,0.0318359
2196,0.0326172,0.0318359
2197,0.38418,1.37734
2198,0.38418,1.37734
2199,0.38418,1.37734
2200,0.38418,1.37734
2201,0.38418,1.37734
2202,0.38418,1.37734
2203,0.38418,1.37734
2204,0.38418,1.37734
2205,0.38418,1.37734
2206,0.38418,1.37734
2207,0.38418,1.37734
2208,0.38418,1.37734
2209,0.38418,1.37734
2210,0.38418,1.37734
2211,0.38418,1.37734
2212,0.0128906,0.0128906
2213,0.0128906,0.0128906
2214,0.0128906,0.0128906
2215,0.0128906,0.0128906
2216,0.0128906,0.0128906
2217,0.0128906,0.0128906
2218,0.0128906,0.0128906
2219,0.0128906,0.0128906
2220,0.0128906,0.0128906
2221,0.0128906,0.0128906
2222,0.0128906,0.0128906
2223,0.0128906,0.0128906
2224,0.0128906,0.0128906
2225,0.0105469,0.0117188
2226,0.0105469,0.0117188
2227,0.0105469,0.0117188
2228,0.0105469,0.0117188
2229,0.0105469,0.0117188
2230,0.0105469,0.0117188
2231,0.0105469,0.0117188
2232,0.0105469,0.0117188
2233,0.0105469,0.0117188
2234,0.0105469,0.0117188
2235,0.0105469,0.0117188
2236,0.0105469,0.0117188
2237,0.0105469,0.0117188
2238,0.0105469,0.0117188
2239,0.0105469,0.0117188
2240,0.0128906,0.0128906
2241,0.0128906,0.0128906
2242,0.0128906,0.0128906
2243,0.0128906,0.0128906
2244,0.0128906,0.0128906
2245,0.0128906,0.0128906
2246,0.0128906,0.0128906
2247,0.0128906,0.0128906
2248,0.0128906,0.0128906
2249,0.0128906,0.0128906
2250,0.0128906,0.0128906
2251,0.0128906,0.0128906
2252,0.0128906,0.0128906
2253,0.0105469,0.0117188
2254,0.0105469,0.0117188
2255,0.0287109,0.0117188
2256,0.0392578,0.0416016
2257,0.0392578,0.0416016
2258,0.0392578,0.0416016
2259,0.0392578,0.0416016
2260,0.0392578,0.0416016
2261,0.0392578,0.0416016
2262,0.0392578,0.0416016
2263,0.0392578,0.0416016
2264,0.0392578,0.0416016
2265,0.0392578,0.0416016
2266,0.0392578,0.0416016
2267,0.0392578,0.0416016
2268,0.0128906,0.0128906
2269,0.0128906,0.0128906
2270,0.0128906,0.0128906
2271,0.0128906,0.0128906
2272,0.0128906,0.0128906
2273,0.0128906,0.0128906
2274,0.0128906,0.0128906
2275,0.0128906,0.0128906
2276,0.0128906,0.0128906
2277,0.0128906,0.0128906
2278,0.0128906,0.0128906
2279,0.0128906,0.0128906
2280,0.0128906,0.0128906
2281,0.0128906,0.0128906
2282,0.0128906,0.0128906
2283,0.0128906,0.0128906
2284,0.0105469,0.0117188
2285,0.0105469,0.0117188
2286,0.0105469,0.0117188
2287,0.0105469,0.0117188
2288,0.0105469,0.0117188
2289,0.0105469,0.0117188
2290,0.0105469,0.0117188
2291,0.0105469,0.0117188
2292,0.0105469,0.0117188
2293,0.0105469,0.0117188
2294,0.0105469,0.0117188
2295,0.0105469,0.0117188
2296,0.0128906,0.0128906
2297,0.0128906,0.0128906
2298,0.0128906,0.0128906
2299,0.0128906,0.0128906
2300,0.0128906,0.0128906
2301,0.0128906,0.0128906
2302,0.0128906,0.0128906
2303,0.0128906,0.0128906
2304,0.0128906,0.0128906
2305,0.0128906,0.0128906
2306,0.0128906,0.0128906
2307,0.0128906,0.0128906
2308,0.0128906,0.0128906
2309,0.0128906,0.0128906
2310,0.0128906,0.0128906
2311,0.0128906,0.0128906
2312,0.0105469,0.0117188
2313,0.0105469,0.0117188
2314,0.0105469,0.0117188
2315,0.0392578,0.0298828
2316,0.0392578,0.0298828
2317,0.0392578,0.0298828
2318,0.0392578,0.0298828
2319,0.0392578,0.0298828
2320,0.0392578,0.0298828
2321,0.0392578,0.0298828
2322,0.0392578,0.0298828
2323,0.0392578,0.0298828
2324,0.0128906,0.0128906
2325,0.0128906,0.0128906
2326,0.0128906,0.0128906
2327,0.0128906,0.0128906
2328,0.0128906,0.0128906
2329,0.0128906,0.0128906
2330,0.0128906,0.0128906
2331,0.0128906,0.0128906
2332,0.0128906,0.0128906
2333,0.0128906,0.0128906
2334,0.0128906,0.0128906
2335,0.0128906,0.0128906
2336,0.0128906,0.0128906
2337,0.0128906,0.0128906
2338,0.0128906,0.0128906
2339,0.0128906,0.0128906
2340,0.0128906,0.0128906
2341,0.0128906,0.0128906
2342,0.0128906,0.0128906
2343,0.0105469,0.0117188
2344,0.0105469,0.0117188
2345,0.0105469,0.0117188
2346,0.0105469,0.0117188
2347,0.0105469,0.0117188
2348,0.0105469,0.0117188
2349,0.0105469,0.0117188
2350,0.0105469,0.0117188
2351,0.0105469,0.0117188
2352,0.0128906,0.0128906
2353,0.0128906,0.0128906
2354,0.0128906,0.0128906
2355,0.0128906,0.0128906
2356,0.0128906,0.0128906
2357,0.0128906,0.0128906
2358,0.0128906,0.0128906
2359,0.0128906,0.0128906
2360,0.0128906,0.0128906
2361,0.0128906,0.0128906
2362,0.0128906,0.0128906
2363,0.0128906,0.0128906
2364,0.0128906,0.0128906
2365,0.0128906,0.0128906
2366,0.0128906,0.0128906
2367,0.0128906,0.0128906
2368,0.0439453,0.0234375
2369,0.0439453,0.0234375
2370,0.0439453,0.0234375
2371,0.0439453,0.0234375
2372,0.0439453,0.0234375
2373,0.0439453,0.0234375
2374,0.0439453,0.0234375
2375,0.0439453,0.0234375
2376,0.0439453,0.0234375
2377,0.0439453,0.0234375
2378,0.0439453,0.0234375
2379,0.0439453,0.0234375
2380,0.0128906,0.0128906
2381,0.0128906,0.0128906
2382,0.0128906,0.0128906
2383,0.0128906,0.0128906
2384,0.0128906,0.0128906
2385,0.0128906,0.0128906
2386,0.0128906,0.0128906
2387,0.0128906,0.0128906
2388,0.0128906,0.0128906
2389,0.0128906,0.0128906
2390,0.0128906,0.0128906
2391,0.0128906,0.0128906
2392,0.0128906,0.0128906
2393,0.0128906,0.0128906
2394,0.0128906,0.0128906
2395,0.0128906,0.0128906
2396,0.0128906,0.0128906
2397,0.0128906,0.0128906
2398,0.0128906,0.0128906
2399,0.0128906,0.0128906
2400,0.0128906,0.0128906
2401,0.0128906,0.0128906
2402,0.0128906,0.0128906
2403,0.0128906,0.0128906
2404,0.0128906,0.0128906
2405,0.0128906,0.0128906
2406,0.0128906,0.0128906
2407,0.0128906,0.0128906
2408,0.0128906,0.0128906
2409,0.0128906,0.0128906
2410,0.0128906,0.0128906
2411,0.0128906,0.0128906
2412,0.0128906,0.0128906
2413,0.0128906,0.0128906
2414,0.0128906,0.0128906
2415,0.0128906,0.0128906
2416,0.0128906,0.0128906
2417,0.0128906,0.0128906
2418,0.0128906,0.0128906
2419,0.0128906,0.0128906
2420,0.0128906,0.0128906
2421,0.0128906,0.0128906
2422,0.0128906,0.0128906
2423,0.0128906,0.0128906
2424,0.0128906,0.0128906
2425,0.0128906,0.0128906
2426,0.0128906,0.0128906
2427,0.0128906,0.0128906
2428,0.0128906,0.0128906
2429,0.0128906,0.0128906
2430,0.0128906,0.0128906
2431,0.0128906,0.0128906
2432,0.0128906,0.0128906
2433,0.0128906,0.0128906
2434,0.0128906,0.0128906
2435,0.0128906,0.0128906
2436,0.0128906,0.0128906
2437,0.0128906,0.0128906
2438,0.0128906,0.0128906
2439,0.0128906,0.0128906
2440,0.0128906,0.0128906
2441,0.0128906,0.0128906
2442,0.0128906,0.0128906
2443,0.0128906,0.0128906
2444,0.0128906,0.0128906
2445,0.0128906,0.0128906
2446,0.0128906,0.0128906
2447,0.0128906,0.0128906
2448,0.0128906,0.0128906
2449,0.0128906,0.0128906
2450,0.0128906,0.0128906
2451,0.0128906,0.0128906
2452,0.0128906,0.0128906
2453,0.0128906,0.0128906
2454,0.0128906,0.0128906
2455,0.0128906,0.0128906
2456,0.0128906,0.0128906
2457,0.0128906,0.0128906
2458,0.0128906,0.0128906
2459,0.0128906,0.0128906
2460,0.0128906,0.0128906
2461,0.0128906,0.0128906
2462,0.0128906,0.0128906
2463,0.0128906,0.0128906
2464,0.0128906,0.0128906
2465,0.0128906,0.0128906
2466,0.0128906,0.0128906
2467,0.0128906,0.0128906
2468,0.0128906,0.0128906
2469,0.0128906,0.0128906
2470,0.0128906,0.0128906
2471,0.0128906,0.0128906
2472,0.0128906,0.0128906
2473,0.0128906,0.0128906
2474,0.0128906,0.0128906
2475,0.0128906,0.0128906
2476,0.0128906,0.0128906
2477,0.0128906,0.0128906
2478,0.0128906,0.0128906
2479,0.0128906,0.0128906
2480,0.0128906,0.0128906
2481,0.0128906,0.0128906
2482,0.0128906,0.0128906
2483,0.0326172,0.0318359
2484,0.0326172,0.0318359
2485,0.0326172,0.0318359
2486,0.0326172,0.0318359
2487,0.0326172,0.0318359
2488,0.0326172,0.0318359
2489,0.0326172,0.0318359
2490,0.0326172,0.0318359
2491,0.0326172,0.0318359
2492,0.0326172,0.0318359
2493,0.0326172,0.0318359
2494,0.0326172,0.0318359
2495,0.0326172,0.0318359
2496,0.0326172,0.0318359
2497,0.363086,1.34492
2498,0.363086,1.34492
2499,0.363086,1.34492
2500,0.363086,1.34492
2501,0.363086,1.34492
2502,0.363086,1.34492
2503,0.363086,1.34492
2504,0.363086,1.34492
2505,0.363086,1.34492
2506,0.363086,1.34492
2507,0.363086,1.34492
2508,0.363086,1.34492
2509,0.363086,1.34492
2510,0.363086,1.34492
2511,0.363086,1.34492
2512,0.0128906,0.0128906
2513,0.0128906,0.0128906
2514,0.0128906,0.0128906
2515,0.0128906,0.0128906
2516,0.0128906,0.0128906
2517,0.0128906,0.0128906
2518,0.0128906,0.0128906
2519,0.0128906,0.0128906
2520,0.0128906,0.0128906
2521,0.0128906,0.0128906
2522,0.0128906,0.0128906
2523,0.0128906,0.0128906
2524,0.0128906,0.0128906
2525,0.0105469,0.0117188
2526,0.0105469,0.0117188
2527,0.0105469,0.0117188
2528,0.0105469,0.0117188
2529,0.0105469,0.0117188
2530,0.0105469,0.0117188
2531,0.0105469,0.0117188
2532,0.0105469,0.0117188
2533,0.0105469,0.0117188
2534,0.0105469,0.0117188
2535,0.0105469,0.0117188
2536,0.0105469,0.0117188
2537,0.0105469,0.0117188
2538,0.0105469,0.0117188
2539,0.0105469,0.0117188
2540,0.0128906,0.0128906
2541,0.0128906,0.0128906
2542,0.0128906,0.0128906
2543,0.0128906,0.0128906
2544,0.0128906,0.0128906
2545,0.0128906,0.0128906
2546,0.0128906,0.0128906
2547,0.0128906,0.0128906
2548,0.0128906,0.0128906
2549,0.0128906,0.0128906
2550,0.0128906,0.0128906
2551,0.0128906,0.0128906
2552,0.0128906,0.0128906
2553,0.0128906,0.0128906
2554,0.0105469,0.0117188
2555,0.0105469,0.0117188
2556,0.0392578,0.0416016
2557,0.0392578,0.0416016
2558,0.0392578,0.0416016
2559,0.0392578,0.0416016
2560,0.0392578,0.0416016
2561,0.0392578,0.0416016
2562,0.0392578,0.0416016
2563,0.0392578,0.0416016
2564,0.0392578,0.0416016
2565,0.0392578,0.0416016
2566,0.0392578,0.0416016
2567,0.0392578,0.0416016
2568,0.0128906,0.0128906
2569,0.0128906,0.0128906
2570,0.0128906,0.0128906
2571,0.0128906,0.0128906
2572,0.0128906,0.0128906
2573,0.0128906,0.0128906
2574,0.0128906,0.0128906
2575,0.0128906,0.0128906
2576,0.0128906,0.0128906
2577,0.0128906,0.0128906
2578,0.0128906,0.0128906
2579,0.0128906,0.0128906
2580,0.0128906,0.0128906
2581,0.0128906,0.0128906
2582,0.0128906,0.0128906
2583,0.0128906,0.0128906
2584,0.0105469,0.0117188
2585,0.0105469,0.0117188
2586,0.0105469,0.0117188
2587,0.0105469,0.0117188
2588,0.0105469,0.0117188
2589,0.0105469,0.0117188
2590,0.0105469,0.0117188
2591,0.0105469,0.0117188
2592,0.0105469,0.0117188
2593,0.0105469,0.0117188
2594,0.0105469,0.0117188
2595,0.0105469,0.0117188
2596,0.0128906,0.0128906
2597,0.0128906,0.0128906
2598,0.0128906,0.0128906
2599,0.0128906,0.0128906
2600,0.0128906,0.0128906
2601,0.0128906,0.0128906
2602,0.0128906,0.0128906
2603,0.0128906,0.0128906
2604,0.0128906,0.0128906
2605,0.0128906,0.0128906
2606,0.0128906,0.0128906
2607,0.0128906,0.0128906
2608,0.0128906,0.0128906
2609,0.0128906,0.0128906
2610,0.0128906,0.0128906
2611,0.0128906,0.0128906
2612,0.0105469,0.0117188
2613,0.0105469,0.0117188
2614,0.0105469,0.0117188
2615,0.0392578,0.0298828
2616,0.0392578,0.0298828
2617,0.0392578,0.0298828
2618,0.0392578,0.0298828
2619,0.0392578,0.0298828
2620,0.0392578,0.0298828
2621,0.0392578,0.0298828
2622,0.0392578,0.0298828
2623,0.0392578,0.0298828
2624,0.0128906,0.0128906
2625,0.0128906,0.0128906
2626,0.0128906,0.0128906
2627,0.0128906,0.0128906
2628,0.0128906,0.0128906
2629,0.0128906,0.0128906
2630,0.0128906,0.0128906
2631,0.0128906,0.0128906
2632,0.0128906,0.0128906
2633,0.0128906,0.0128906
2634,0.0128906,0.0128906
2635,0.0128906,0.0128906
2636,0.0128906,0.0128906
2637,0.0128906,0.0128906
2638,0.0128906,0.0128906
2639,0.0128906,0.0128906
2640,0.0128906,0.0128906
2641,0.0128906,0.0128906
2642,0.0128906,0.0128906
2643,0.0105469,0.0117188
2644,0.0105469,0.0117188
2645,0.0105469,0.0117188
2646,0.0105469,0.0117188
2647,0.0105469,0.0117188
2648,0.0105469,0.0117188
2649,0.0105469,0.0117188
2650,0.0105469,0.0117188
2651,0.0105469,0.0117188
2652,0.0128906,0.0128906
2653,0.0128906,0.0128906
2654,0.0128906,0.0128906
2655,0.0128906,0.0128906
2656,0.0128906,0.0128906
2657,0.0128906,0.0128906
2658,0.0128906,0.0128906
2659,0.0128906,0.0128906
2660,0.0128906,0.0128906
2661,0.0128906,0.0128906
2662,0.0128906,0.0128906
2663,0.0128906,0.0128906
2664,0.0128906,0.0128906
2665,0.0128906,0.0128906
2666,0.0128906,0.0128906
2667,0.0128906,0.0128906
2668,0.0439453,0.0234375
2669,0.0439453,0.0234375
2670,0.0439453,0.0234375
2671,0.0439453,0.0234375
2672,0.0439453,0.0234375
2673,0.0439453,0.0234375
2674,0.0439453,0.0234375
2675,0.0439453,0.0234375
2676,0.0439453,0.0234375
2677,0.0439453,0.0234375
2678,0.0439453,0.0234375
2679,0.0439453,0.0234375
2680,0.0439453,0.0234375
2681,0.0128906,0.0128906
2682,0.0128906,0.0128906
2683,0.0128906,0.0128906
2684,0.0128906,0.0128906
2685,0.0128906,0.0128906
2686,0.0128906,0.0128906
2687,0.0128906,0.0128906
2688,0.0128906,0.0128906
2689,0.0128906,0.0128906
2690,0.0128906,0.0128906
2691,0.0128906,0.0128906
2692,0.0128906,0.0128906
2693,0.0128906,0.0128906
2694,0.0128906,0.0128906
2695,0.0128906,0.0128906
2696,0.0128906,0.0128906
2697,0.0128906,0.0128906
2698,0.0128906,0.0128906
2699,0.0128906,0.0128906
2700,0.0128906,0.0128906
2701,0.0128906,0.0128906
2702,0.0128906,0.0128906
2703,0.0128906,0.0128906
2704,0.0128906,0.0128906
2705,0.0128906,0.0128906
2706,0.0128906,0.0128906
2707,0.0128906,0.0128906
2708,0.0128906,0.0128906
2709,0.0128906,0.0128906
2710,0.0128906,0.0128906
2711,0.0128906,0.0128906
2712,0.0128906,0.0128906
2713,0.0128906,0.0128906
2714,0.0128906,0.0128906
2715,0.0128906,0.0128906
2716,0.0128906,0.0128906
2717,0.0128906,0.0128906
2718,0.0128906,0.0128906
2719,0.0128906,0.0128906
2720,0.0128906,0.0128906
2721,0.0128906,0.0128906
2722,0.0128906,0.0128906
2723,0.0128906,0.0128906
2724,0.0128906,0.0128906
2725,0.0128906,0.0128906
2726,0.0128906,0.0128906
2727,0.0128906,0.0128906
2728,0.0128906,0.0128906
2729,0.0128906,0.0128906
2730,0.0128906,0.0128906
2731,0.0128906,0.0128906
2732,0.0128906,0.0128906
2733,0.0128906,0.0128906
2734,0.0128906,0.0128906
2735,0.0128906,0.0128906
2736,0.0128906,0.0128906
2737,0.0128906,0.0128906
2738,0.0128906,0.0128906
2739,0.0128906,0.0128906
2740,0.0128906,0.0128906
2741,0.0128906,0.0128906
2742,0.0128906,0.0128906
2743,0.0128906,0.0128906
2744,0.0128906,0.0128906
2745,0.0128906,0.0128906
2746,0.0128906,0.0128906
2747,0.0128906,0.0128906
2748,0.0128906,0.0128906
2749,0.0128906,0.0128906
2750,0.0128906,0.0128906
2751,0.0128906,0.0128906
2752,0.0128906,0.0128906
2753,0.0128906,0.0128906
2754,0.0128906,0.0128906
2755,0.0128906,0.0128906
2756,0.0128906,0.0128906
2757,0.0128906,0.0128906
2758,0.0128906,0.0128906
2759,0.0128906,0.0128906
2760,0.0128906,0.0128906
2761,0.0128906,0.0128906
2762,0.0128906,0.0128906
2763,0.0128906,0.0128906
2764,0.0128906,0.0128906
2765,0.0128906,0.0128906
2766,0.0128906,0.0128906
2767,0.0128906,0.0128906
2768,0.0128906,0.0128906
2769,0.0128906,0.0128906
2770,0.0128906,0.0128906
2771,0.0128906,0.0128906
2772,0.0128906,0.0128906
2773,0.0128906,0.0128906
2774,0.0128906,0.0128906
2775,0.0128906,0.0128906
2776,0.0128906,0.0128906
2777,0.0128906,0.0128906
2778,0.0128906,0.0128906
2779,0.161328,0.0117188
2780,0.393945,0.368359
2781,0.393945,0.368359
2782,0.393945,0.368359
2783,0.393945,0.368359
2784,0.413672,0.400195
2785,0.413672,0.400195
2786,0.413672,0.400195
2787,0.413672,0.400195
2788,0.413672,0.400195
2789,0.413672,0.400195
2790,0.413672,0.400195
2791,0.413672,0.400195
2792,0.413672,0.400195
2793,0.413672,0.400195
2794,0.413672,0.400195
2795,0.413672,0.400195
2796,0.413672,0.400195
2797,0.419336,1.36719
2798,0.419336,1.36719
2799,0.419336,1.36719
2800,0.419336,1.36719
2801,0.419336,1.36719
2802,0.419336,1.36719
2803,0.419336,1.36719
2804,0.419336,1.36719
2805,0.419336,1.36719
2806,0.419336,1.36719
2807,0.419336,1.36719
2808,0.0105469,0.0117188
2809,0.0105469,0.0117188
2810,0.0105469,0.0117188
2811,0.0105469,0.0117188
2812,0.0234375,0.0246094
2813,0.0234375,0.0246094
2814,0.0234375,0.0246094
2815,0.0234375,0.0246094
2816,0.0234375,0.0246094
2817,0.0234375,0.0246094
2818,0.0234375,0.0246094
2819,0.0234375,0.0246094
2820,0.0234375,0.0246094
2821,0.0234375,0.0246094
2822,0.0234375,0.0246094
2823,0.0234375,0.0246094
2824,0.0234375,0.0246094
2825,0.0128906,0.0128906
2826,0.0128906,0.0128906
2827,0.0128906,0.0128906
2828,0.0128906,0.0128906
2829,0.0128906,0.0128906
2830,0.0128906,0.0128906
2831,0.0128906,0.0128906
2832,0.0128906,0.0128906
2833,0.0128906,0.0128906
2834,0.0128906,0.0128906
2835,0.0128906,0.0128906
2836,0.0105469,0.0117188
2837,0.0105469,0.0117188
2838,0.0392578,0.0416016
2839,0.0392578,0.0416016
2840,0.0521484,0.0544922
2841,0.0521484,0.0544922
2842,0.0521484,0.0544922
2843,0.0521484,0.0544922
2844,0.0521484,0.0544922
2845,0.0521484,0.0544922
2846,0.0521484,0.0544922
2847,0.0521484,0.0544922
2848,0.0521484,0.0544922
2849,0.0521484,0.0544922
2850,0.0521484,0.0544922
2851,0.0521484,0.0544922
2852,0.0521484,0.0544922
2853,0.0521484,0.0544922
2854,0.0128906,0.0128906
2855,0.0128906,0.0128906
2856,0.0591797,0.0462891
2857,0.0591797,0.0462891
2858,0.0591797,0.0462891
2859,0.0591797,0.0462891
2860,0.0591797,0.0462891
2861,0.0591797,0.0462891
2862,0.0591797,0.0462891
2863,0.0591797,0.0462891
2864,0.0591797,0.0462891
2865,0.0591797,0.0462891
2866,0.0105469,0.0117188
2867,0.0105469,0.0117188
2868,0.0234375,0.0246094
2869,0.0234375,0.0246094
2870,0.0234375,0.0246094
2871,0.0234375,0.0246094
2872,0.0234375,0.0246094
2873,0.0234375,0.0246094
2874,0.0234375,0.0246094
2875,0.0234375,0.0246094
2876,0.0234375,0.0246094
2877,0.0234375,0.0246094
2878,0.0234375,0.0246094
2879,0.0234375,0.0246094
2880,0.0234375,0.0246094
2881,0.0234375,0.0246094
2882,0.0234375,0.0246094
2883,0.0234375,0.0246094
2884,0.0128906,0.0128906
2885,0.0128906,0.0128906
2886,0.0128906,0.0128906
2887,0.0128906,0.0128906
2888,0.0128906,0.0128906
2889,0.0128906,0.0128906
2890,0.0128906,0.0128906
2891,0.0128906,0.0128906
2892,0.0128906,0.0128906
2893,0.0128906,0.0128906
2894,0.0128906,0.0128906
2895,0.0105469,0.0117188
2896,0.0105469,0.0117188
2897,0.0521484,0.0427734
2898,0.0521484,0.0427734
2899,0.0521484,0.0427734
2900,0.0521484,0.0427734
2901,0.0521484,0.0427734
2902,0.0521484,0.0427734
2903,0.0521484,0.0427734
2904,0.0521484,0.0427734
2905,0.0521484,0.0427734
2906,0.0521484,0.0427734
2907,0.0521484,0.0427734
2908,0.0521484,0.0427734
2909,0.0521484,0.0427734
2910,0.0521484,0.0427734
2911,0.0521484,0.0427734
2912,0.0521484,0.0427734
2913,0.0128906,0.0128906
2914,0.0128906,0.0128906
2915,0.0462891,0.0333984
2916,0.0462891,0.0333984
2917,0.0462891,0.0333984
2918,0.0462891,0.0333984
2919,0.0462891,0.0333984
2920,0.0462891,0.0333984
2921,0.0462891,0.0333984
2922,0.0462891,0.0333984
2923,0.0462891,0.0333984
2924,0.0462891,0.0333984
2925,0.0234375,0.0246094
