time,upload,download
2179,0.491406,0.242383
2180,0.491406,0.242383
2181,0.491406,0.242383
2182,0.491406,0.242383
2183,0.491406,0.242383
2184,0.22793,0.225586
2185,0.248437,0.258984
2186,0.248437,0.258984
2187,0.851758,0.771484
2188,1.13145,0.984961
2189,1.14434,1.01074
2190,1.14434,1.01074
2191,1.14434,1.01074
2192,0.520508,0.265039
2193,0.520508,0.265039
2194,0.520508,0.265039
2195,0.520508,0.265039
2196,0.520508,0.265039
2197,0.0128906,0.0128906
2198,0.0128906,0.0128906
2199,0.431641,0.251563
2200,0.431641,0.251563
2201,0.431641,0.251563
2202,0.431641,0.251563
2203,0.431641,0.251563
2204,0.0462891,0.0462891
2205,0.259766,0.303711
2206,0.259766,0.303711
2207,0.830859,1.12246
2208,0.830859,1.12246
2209,1.11133,1.12188
2210,1.11133,1.12188
2211,1.11133,1.12188
2212,1.11133,1.12188
2213,1.11133,1.12188
2214,1.11133,1.12188
2215,0.0128906,0.0128906
2216,0.0128906,0.0128906
2217,0.0257812,0.0257812
2218,0.0257812,0.0257812
2219,0.432813,0.0644531
2220,0.466211,0.275195
2221,0.517187,0.32793
2222,0.539062,0.349805
2223,0.539062,0.349805
2224,0.539062,0.349805
2225,0.324609,0.34668
2226,0.324609,0.34668
2227,0.827734,0.822266
2228,0.827734,0.822266
2229,1.09258,0.795313
2230,1.09258,0.795313
2231,1.09258,0.795313
2232,0.516602,0.245117
2233,0.516602,0.245117
2234,0.516602,0.245117
2235,0.516602,0.245117
2236,0.516602,0.245117
2237,0.516602,0.245117
2238,0.516602,0.245117
2239,0.480469,0.0914062
2240,0.513867,0.289062
2241,0.513867,0.289062
2242,0.513867,0.289062
2243,0.513867,0.289062
2244,0.513867,0.289062
2245,0.229883,0.277344
2246,0.229883,0.277344
2247,0.819531,0.791211
2248,0.819531,0.804102
2249,0.819531,0.804102
2250,1.08066,0.56543
2251,1.11406,0.811133
2252,1.11406,0.811133
2253,1.11406,0.811133
2254,1.11406,0.811133
2255,1.11406,0.811133
2256,1.11406,0.811133
2257,1.11406,0.811133
2258,1.11406,0.811133
2259,1.11406,0.811133
2260,0.487695,0.31582
2261,0.487695,0.328711
2262,0.487695,0.328711
2263,0.521094,0.349219
2264,0.521094,0.349219
2265,0.316602,0.606055
2266,0.316602,0.606055
2267,0.875586,0.542383
2268,0.921875,1.65781
2269,0.921875,1.65781
2270,1.12578,1.35586
2271,1.15918,1.60664
2272,1.15918,1.60664
2273,1.15918,1.60664
2274,1.15918,1.60664
2275,0.54082,0.291797
2276,0.54082,0.291797
2277,0.54082,0.291797
2278,0.54082,0.291797
2279,0.54082,0.291797
2280,0.376563,0
2281,0.409961,0.240039
2282,0.409961,0.240039
2283,0.409961,0.240039
2284,0.409961,0.240039
2285,0.626758,0.466016
2286,0.626758,0.466016
2287,0.42832,0.225977
2288,0.879687,0.788867
2289,0.879687,0.788867
2290,0.879687,0.788867
2291,1.18398,0.873242
2292,1.18398,0.873242
2293,0.533984,0.323242
2294,0.533984,0.323242
2295,0.533984,0.323242
2296,0.533984,0.323242
2297,0.533984,0.323242
2298,0.533984,0.323242
2299,0.533984,0.323242
2300,0.533984,0.323242
2301,0.433398,0.247656
2302,0.433398,0.247656
2303,0.433398,0.247656
2304,0.433398,0.247656
2305,0.676562,0.501758
2306,0.676562,0.501758
2307,0.676562,0.501758
2308,0.925,1.15449
2309,0.925,1.15449
2310,0.925,1.15449
2311,0.925,1.15449
2312,1.25801,1.19648
2313,1.25801,1.19648
2314,1.25801,1.19648
2315,1.25801,1.19648
2316,0.627148,0.348828
2317,0.627148,0.348828
2318,0.627148,0.348828
2319,0.627148,0.348828
2320,0.627148,0.348828
2321,0.0128906,0.0128906
2322,0.418555,0.246484
2323,0.418555,0.246484
2324,0.418555,0.246484
2325,0.589063,0.259375
2326,0.622461,0.463477
2327,0.622461,0.463477
2328,0.819922,0.229883
2329,1.09121,0.735156
2330,1.09121,0.735156
2331,1.09121,0.735156
2332,1.3748,0.763281
2333,1.3748,0.763281
2334,1.3748,0.763281
2335,1.3748,0.763281
2336,1.3748,0.763281
2337,1.3748,0.763281
2338,1.3748,0.763281
2339,1.3748,0.763281
2340,1.3748,0.763281
2341,1.3748,0.763281
2342,0.427344,0.286133
2343,0.427344,0.286133
2344,0.427344,0.286133
2345,0.427344,0.286133
2346,0.670117,0.508398
2347,0.670117,0.508398
2348,0.670117,0.508398
2349,0.91875,0.797266
2350,0.91875,0.797266
2351,0.91875,0.797266
2352,1.16738,0.816992
2353,1.16738,0.816992
2354,1.16738,0.816992
2355,1.16738,0.816992
2356,1.16738,0.816992
2357,1.16738,0.816992
2358,1.16738,0.816992
2359,1.16738,0.816992
2360,1.16738,0.816992
2361,1.16738,0.816992
2362,0.404492,0.258984
2363,0.404492,0.258984
2364,0.404492,0.258984
2365,0.404492,0.258984
2366,0.621484,0.457422
2367,1.14961,3.50508
2368,1.90391,4.03555
2369,3.02227,6.13027
2370,3.08828,7.34043
2371,3.08828,7.34043
2372,2.45,4.08418
2373,2.45,4.08418
2374,1.04609,2.96523
2375,1.07949,3.11973
2376,1.24023,5.99102
2377,1.28652,6.30566
2378,1.53535,6.58984
2379,1.53535,6.58984
2380,1.53535,6.58984
2381,1.53535,6.58984
2382,0.903906,0.569336
2383,0.903906,0.569336
2384,0.903906,0.569336
2385,0.903906,0.569336
2386,0.904688,0.539844
2387,0.904688,0.539844
2388,0.904688,0.539844
2389,0.494727,0.499609
2390,0.726953,0.821875
2391,0.726953,0.821875
2392,1.11152,0.818359
2393,1.11152,0.818359
2394,1.11152,0.818359
2395,1.11152,0.818359
2396,1.11152,0.818359
2397,1.11152,0.818359
2398,0.0128906,0.0128906
2399,0.0128906,0.0128906
2400,0.0128906,0.0128906
2401,0.0128906,0.0128906
2402,0.463281,0.263867
2403,0.463281,0.263867
2404,0.463281,0.263867
2405,0.476172,0.276758
2406,0.243555,0.243164
2407,0.243555,0.243164
2408,0.243555,0.243164
2409,0.243555,0.243164
2410,0.880469,1.1875
2411,0.880469,1.1875
2412,1.14883,1.25879
2413,1.14883,1.25879
2414,1.14883,1.25879
2415,1.14883,1.25879
2416,1.14883,1.25879
2417,1.14883,1.25879
2418,1.14883,1.25879
2419,1.14883,1.25879
2420,1.14883,1.25879
2421,1.14883,1.25879
2422,0.400586,0.268359
2423,0.400586,0.268359
2424,0.400586,0.268359
2425,0.400586,0.268359
2426,0.209961,0.0128906
2427,0.243359,0.260352
2428,0.289648,0.29375
2429,0.289648,0.29375
2430,0.95918,0.794336
2431,0.95918,0.794336
2432,1.19902,0.808789
2433,1.17852,0.801172
2434,1.17852,0.801172
2435,0.529492,0.313477
2436,0.529492,0.313477
2437,0.529492,0.313477
2438,0.529492,0.313477
2439,0.529492,0.313477
2440,0.529492,0.313477
2441,0.529492,0.313477
2442,0.441602,0.308398
2443,0.441602,0.308398
2444,0.441602,0.308398
2445,0.441602,0.308398
2446,0.441602,0.308398
2447,0.217187,0.261133
2448,0.217187,0.261133
2449,0.217187,0.261133
2450,0.887695,0.760156
2451,0.887695,0.760156
2452,1.14609,0.763672
2453,1.14609,0.763672
2454,1.14609,0.763672
2455,1.14609,0.763672
2456,0.488477,0.277539
2457,0.488477,0.277539
2458,0.488477,0.277539
2459,0.488477,0.277539
2460,0.488477,0.277539
2461,0.0128906,0.0128906
2462,0.413086,0.234961
2463,0.413086,0.234961
2464,0.413086,0.234961
2465,0.413086,0.234961
2466,0.413086,0.234961
2467,0.230078,0.27793
2468,0.230078,0.27793
2469,0.230078,0.27793
2470,0.8625,0.553711
2471,0.908789,1.7127
2472,1.16934,1.65977
2473,1.16934,1.65977
2474,1.16934,1.65977
2475,1.16934,1.65977
2476,1.16934,1.65977
2477,1.16934,1.65977
2478,1.16934,1.65977
2479,1.16934,1.65977
2480,1.16934,1.65977
2481,1.16934,1.65977
2482,0.40332,0.222852
2483,0.40332,0.222852
2484,0.416211,0.235742
2485,0.416211,0.235742
2486,0.416211,0.235742
2487,0.378516,0.265625
2488,0.421875,0.370508
2489,0.421875,0.370508
2490,0.705859,0.603125
2491,1.15645,0.89668
2492,1.18848,0.539062
2493,1.25,0.784766
2494,1.25,0.784766
2495,0.529883,0.258594
2496,1.38027,3.56855
2497,1.90527,4.68105
2498,1.41035,4.43535
2499,1.62012,4.42246
2500,1.62012,4.42246
2501,0.775781,1.1125
2502,0.460547,0
2503,0.460547,0
2504,0.460547,0
2505,0.460547,0
2506,0.230273,0
2507,0.230273,0
2508,1.05879,0.0503906
2509,1.33359,0.0648438
2510,2.58359,1.24355
2511,3.20703,2.78848
2512,2.99727,2.80137
2513,2.99727,2.80137
2514,2.59727,2.78809
2515,1.40645,1.85469
2516,0.951367,0.299219
2517,1.10684,0.420703
2518,1.11973,0.446484
2519,1.11973,0.446484
2520,1.11973,0.446484
2521,1.11973,0.446484
2522,1.11973,0.446484
2523,1.11973,0.446484
2524,0.445703,0.217383
2525,0.445703,0.217383
2526,0.445703,0.217383
2527,0.445703,0.217383
2528,0.648438,0.217383
2529,0.236133,0.280664
2530,0.416016,0.280664
2531,0.600195,0.293555
2532,1.36719,1.30293
2533,1.60215,1.52852
2534,2.19395,2.77168
2535,2.6582,6.86309
2536,2.45273,9.47578
2537,3.45449,15.2082
2538,3.32773,18.8359
2539,3.26582,21.2965
2540,3.79355,26.7578
2541,3.15195,24.233
2542,3.15195,24.233
2543,3.15195,24.233
2544,1.16406,7.04824
2545,1.16406,7.04824
2546,0.538477,0.254883
2547,0.538477,0.254883
2548,0.538477,0.254883
2549,0.538477,0.254883
2550,0.538477,0.254883
2551,0.538477,0.254883
2552,0.642773,0.268359
2553,0.676172,0.549609
2554,1.15762,0.785547
2555,1.15762,0.785547
2556,1.15762,0.785547
2557,1.15762,0.785547
2558,1.15762,0.785547
2559,1.15762,0.785547
2560,1.15762,0.785547
2561,0.472266,0.612695
2562,0.472266,0.612695
2563,0.472266,0.612695
2564,0.931836,0.839648
2565,0.964453,0.871484
2566,0.964453,0.871484
2567,0.964453,0.871484
2568,0.964453,0.871484
2569,0.0455078,0.0447266
2570,0.0455078,0.0447266
2571,0.0455078,0.0447266
2572,0.192773,0.0410156
2573,0.495313,1.525
2574,1.19434,1.73242
2575,1.19434,1.73242
2576,1.19434,1.73242
2577,1.19434,1.73242
2578,1.19434,1.73242
2579,1.19434,1.73242
2580,1.19434,1.73242
2581,0.71582,2.33496
2582,1.40801,4.3748
2583,1.65215,4.99121
2584,2.37871,5.25918
2585,2.37871,5.25918
2586,2.37871,5.25918
2587,2.37871,5.25918
2588,2.37871,5.25918
2589,2.37871,5.25918
2590,2.37871,5.25918
2591,2.37871,5.25918
2592,2.37871,5.25918
2593,0.458203,0.656055
2594,1.1668,0.958984
2595,1.1668,0.958984
2596,1.1668,0.958984
2597,1.1668,0.958984
2598,1.1668,0.958984
2599,1.1668,0.958984
2600,1.1668,0.958984
2601,1.1668,0.958984
2602,1.1668,0.958984
2603,0.52793,0.636133
2604,1.27051,4.82168
2605,1.67832,5.03125
2606,1.75742,5.38555
2607,2.0627,6.00352
2608,2.0627,6.00352
2609,2.0627,6.00352
2610,2.0627,6.00352
2611,2.0627,6.00352
2612,2.0627,6.00352
2613,0.642773,0.694727
2614,0.663281,0.724023
2615,1.1918,0.987695
2616,1.1918,0.987695
2617,1.1918,0.987695
2618,1.1918,0.987695
2619,1.1918,0.987695
2620,1.1918,0.987695
2621,0.0128906,0.0128906
2622,0.0128906,0.0128906
2623,0.0128906,0.0128906
2624,0.0128906,0.0128906
2625,0.707031,0.244727
2626,0.709375,0.265234
2627,0.98418,0.863477
2628,0.98418,0.863477
2629,0.98418,0.863477
2630,0.98418,0.863477
2631,0.98418,0.863477
2632,0.98418,0.863477
2633,0.251953,0.274023
2634,0.517383,0.45625
2635,1.23848,0.852539
2636,1.23848,0.852539
2637,1.23848,0.852539
2638,1.23848,0.852539
2639,1.23848,0.852539
2640,1.23848,0.852539
2641,1.23848,0.852539
2642,1.23848,0.852539
2643,1.23848,0.852539
2644,1.23848,0.852539
2645,0.485547,0.244922
2646,0.485547,0.244922
2647,0.727148,0.636719
2648,0.760547,0.862891
2649,0.773438,0.875781
2650,0.773438,0.875781
2651,0.773438,0.875781
2652,0.773438,0.875781
2653,0.252344,0.25332
2654,0.252344,0.25332
2655,0.911328,0.948047
2656,0.911328,0.948047
2657,0.911328,0.948047
2658,0.911328,0.948047
2659,0.911328,0.948047
2660,0.911328,0.948047
2661,0.911328,0.948047
2662,0.0128906,0.0128906
2663,0.0128906,0.0128906
2664,0.0462891,0.0462891
2665,0.771094,0.304102
2666,0.771094,0.304102
2667,0.771094,0.304102
2668,1.0332,0.895508
2669,0.9125,1.2793
2670,1.46328,3.42266
2671,1.46328,3.42266
2672,1.46328,3.42266
2673,1.40156,3.07363
2674,1.40156,3.07363
2675,1.10078,1.64648
2676,1.95156,6.25898
2677,2.29551,11.1494
2678,2.75371,14.4529
2679,2.77324,13.8127
2680,4.59199,14.8439
2681,3.32441,7.13613
2682,3.53066,16.5076
2683,2.41934,22.0131
2684,0.819727,31.2053
2685,0.904688,39.2027
2686,0.904688,39.1898
2687,0.891797,38.6219
2688,0.904688,39.1898
2689,0.876562,38.6219
